"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"30733","Sub-Saharan Africa","January 20, 2017","2017","Jan","3","","3","","","","","Vehicle Accident","Mbaya hill, Tanzania","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-10.702787700000, 37.774574700000","","","Eastern Africa","2"
"30734","North Africa","January 20, 2017","2017","Jan","1","","1","","","","","Shot, Stabbed","In the desert, near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.715939500000, 33.835907700000","","","Northern Africa","2"
"30735","North Africa","January 20, 2017","2017","Jan","1","","1","","","","","Excessive Physical Abuse","In the desert, near Berber, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.050127700000, 33.803724600000","","","Northern Africa","2"
"30736","North Africa","January 20, 2017","2017","Jan","1","","1","","","","","Vehicle Accident","Between Shagaraab camp and Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.629100500000, 30.951960400000","","","Northern Africa","2"
"30737","North Africa","January 20, 2017","2017","Jan","2","","2","","","","","Harsh conditions, Vehicle Accident","Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.692227100000, 33.976249200000","","","Northern Africa","2"
"30722","Horn of Africa","January 19, 2017","2017","Jan","1","","1","","","","","Shot, Stabbed","Border of Sudan, near Teseney, Eritrea","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.097969700000, 36.652181700000","","","Eastern Africa","2"
"30723","North Africa","January 19, 2017","2017","Jan","5","","5","","","","","Dehydration, Excessive Physical Abuse","In the Sahara desert and ajdabiya, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","29.198631400000, 19.222584500000","","","Eastern Africa","2"
"30724","North Africa","January 19, 2017","2017","Jan","2","","2","","","","","Vehicle Accident","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"30725","North Africa","January 19, 2017","2017","Jan","3","","3","","","","","Dehydration, Vehicle Accident, Excessive Physical Abuse","In the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.027031700000, 13.735062900000","","","Northern Africa","2"
"30726","Horn of Africa","January 19, 2017","2017","Jan","2","","2","","","","","Vehicle Accident","Humera, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.278231700000, 36.596317000000","","","Eastern Africa","2"
"30727","North Africa","January 19, 2017","2017","Jan","10","","10","","","","","Starvation, Dehydration, Vehicle Accident","In the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.027031700000, 13.735062900000","","","Northern Africa","2"
"30728","North Africa","January 19, 2017","2017","Jan","1","","1","","","","","Sickness and lack of access to medicines","In the desert, near Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.629100500000, 30.951960400000","","","Northern Africa","2"
"30729","North Africa","January 19, 2017","2017","Jan","32","","32","","","","","Starvation, Dehydration, Harsh conditions","In the Sahara desert between Ajdabiya and Tripoli, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","29.832205900000, 16.345589200000","","","Northern Africa","2"
"43933","US-Mexico Border","January 19, 2017","2017","Jan","1","","1","","","","","Unknown","Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.105878800000, -98.205839700000","Central America to US","","Northern America","4"
"30717","Horn of Africa","January 18, 2017","2017","Jan","3","","3","","","","","Shot, Stabbed, Excessive Physical Abuse","Metema, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.952952800000, 36.148291800000","","","Eastern Africa","2"
"30718","US-Mexico Border","January 18, 2017","2017","Jan","1","","1","","","1","","Drowning","Río Bravo, Col del Río, 88580 Reynosa, Tamaulipas, Mexico","Horacero and El Salvador Times","26.052567600000, -98.366243400000","Central America to US","http://bit.ly/2jTe6lQ, http://bit.ly/2koItA9, http://bit.ly/2jiEofO","Central America","3"
"30719","Horn of Africa","January 18, 2017","2017","Jan","1","","1","","","","","Unknown","Between buulo xaawo and dhoobley, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","3.713282000000, 43.875956500000","","","Eastern Africa","2"
"30720","US-Mexico Border","January 18, 2017","2017","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30721","US-Mexico Border","January 18, 2017","2017","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"43932","US-Mexico Border","January 18, 2017","2017","Jan","1","","1","","","","","Unknown","Mariposa Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.183578200000, -98.055924600000","Central America to US","","Northern America","4"
"30712","North Africa","January 17, 2017","2017","Jan","4","","4","","","","","Vehicle Accident","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"30713","North Africa","January 17, 2017","2017","Jan","6","","6","","","","","Starvation, Sexual abuse","In the Sahara desert around the border of Egypt-Sudan ","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.056700900000, 30.135503500000","","","Northern Africa","2"
"30714","North Africa","January 17, 2017","2017","Jan","1","","1","","","","","Sickness and lack of access to medicines","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.064253700000, 32.793551300000","","","Northern Africa","2"
"30715","Central America","January 17, 2017","2017","Jan","1","","1","","1","","","Rape, Murdered","Train tracks near Álvaro Obregón street, Apizaco, Tlaxcala, Mexico","La Policiaca and Cuarto de Guerra","19.412657500000, -98.157212700000","Central America to US","http://bit.ly/2l0KANX, http://bit.ly/2leljhJ","Central America","3"
"30716","US-Mexico Border","January 17, 2017","2017","Jan","1","","1","2","","","","Drowning","Rio Grande, El progreso, Nuevo Laredo, Tamaulipas, Mexico","Lider web","27.456537800000, -99.569848700000","Central America to US","http://bit.ly/2jwRgmI, http://bit.ly/2jQwDls","Central America","3"
"43930","US-Mexico Border","January 17, 2017","2017","Jan","1","","1","","","","","Unknown","La Parrada Ranch, Brooks County, Texas","South Texas Human Rights Center","27.027305700000, -98.392959276953","Central America to US","","Northern America","4"
"44437","Middle East","January 17, 2017","2017","Jan","1","","1","","","1","","Shot","Rafsanjan, Kerman province, Iran","IOM Afghanistan","30.354889300000, 56.002705000000","","","Southern Asia","4"
"44438","Middle East","January 17, 2017","2017","Jan","1","","1","","","1","","Vehicle Accident","Bandar Abbas, Hormozgan province, Iran","IOM Afghanistan","27.183221600000, 56.266645500000","","","Southern Asia","4"
"30709","US-Mexico Border","January 16, 2017","2017","Jan","1","","1","","","1","","Drowning","Rio Bravo, near ejido Prolongación Argüelles, Reynosa, Tamaulipas, Mexico","El mañana","26.052567600000, -98.366243400000","Central America to US","http://bit.ly/2kpLt2R","Central America","1"
"30710","North Africa","January 16, 2017","2017","Jan","3","","3","","","","","Harsh conditions, Vehicle Accident","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"30711","North Africa","January 16, 2017","2017","Jan","3","","3","","","","","Starvation, Sexual abuse","In the Sahara desert, around Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.072132200000, 32.719902700000","","","Northern Africa","2"
"30706","Mediterranean","January 15, 2017","2017","Jan","1","","1","","","1","","Unknown","Body found on Klima Beach, Samos, Greece","IOM Greece, Samiakovima","37.700274600000, 27.036172000000","Eastern Mediterranean","http://bit.ly/2jYqqQY","Uncategorized","4"
"30708","US-Mexico Border","January 15, 2017","2017","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"44434","Middle East","January 15, 2017","2017","Jan","1","","1","","","1","","Vehicle Accident","Yazd province, Iran","IOM Afghanistan","31.897423200000, 54.356856200000","","","Southern Asia","4"
"44435","Middle East","January 15, 2017","2017","Jan","1","","1","","","1","","Shot","Bam, Kerman province, Iran","IOM Afghanistan","29.098495600000, 58.337468000000","","","Southern Asia","4"
"44436","Middle East","January 15, 2017","2017","Jan","1","","1","","","1","","Vehicle Accident","Sistan and Baluchestan province, Iran","IOM Afghanistan","27.529990600000, 60.582067600000","","","Southern Asia","4"
"30694","Mediterranean","January 14, 2017","2017","Jan","4","172","176","4","","","","Drowning","30-40 nautical miles off off the coast of Libya","IOM Italy","33.095322800000, 12.648929300000","Central Mediterranean","","Uncategorized","4"
"30695","Mediterranean","January 14, 2017","2017","Jan","1","","1","2","1","","","Unknown","Off Nador, Morocco","IOM Morocco","35.176142300000, -2.924073300000","Western Mediterranean","https://www.youtube.com/watch?v=-ezfaGaFsQE","Uncategorized","4"
"30696","Mediterranean","January 14, 2017","2017","Jan","","3","3","","1","2","","Drowning","Off Nador, Morocco","IOM Morocco","35.176142300000, -2.924073300000","Western Mediterranean","","Uncategorized","4"
"30697","Mediterranean","January 14, 2017","2017","Jan","8","7","15","4","1","6","1","Drowning","Bodies found on the coast of Algeciras and Tarifa, Spain","UNHCR (Spanish Civil Guard), El Confidencial","35.999138366460, -5.610585736524","Western Mediterranean","http://bit.ly/2jg0UHY, http://bit.ly/2iCKs5G, http://bit.ly/2ix1DY0","Uncategorized","4"
"30698","Mediterranean","January 14, 2017","2017","Jan","1","","1","7","1","","","Hypothermia","Body recovered 35 nautical miles east of Ceuta, Spain","EFE","35.927882159511, -5.294504086328","Western Mediterranean","http://bit.ly/2jPBVdF","Uncategorized","1"
"30700","North Africa","January 14, 2017","2017","Jan","1","","1","","","","","Sickness and lack of access to medicines","Al Hajer, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.149953900000, 34.728076400000","","","Northern Africa","2"
"30701","Horn of Africa","January 14, 2017","2017","Jan","2","","2","","","","","Shot, Stabbed","Cambo ashera, Eritrea","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.081580300000, 38.229042600000","","","Northern Africa","2"
"30702","North Africa","January 14, 2017","2017","Jan","1","","1","","","","","Vehicle Accident","Berber, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.026728400000, 33.975176600000","","","Northern Africa","2"
"30703","North Africa","January 14, 2017","2017","Jan","1","","1","","","","","Vehicle Accident","In the desert, between Khartoum and Wadi Halfa, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.634096000000, 30.665200700000","","","Northern Africa","2"
"30704","Europe","January 14, 2017","2017","Jan","1","","1","","","1","","Hypothermia","Near Evros River, Feres, Greece","CNN","40.886378700000, 26.177408600000","","http://bit.ly/2iH705B","Uncategorized","1"
"30686","Mediterranean","January 13, 2017","2017","Jan","3","","3","","","","","Hypothermia","Unspecified location in the Central Mediterranean ","IOM Italy, UNHCR","33.640686300000, 16.661223200000","Central Mediterranean","http://bit.ly/2iqPUdA","Uncategorized","4"
"30687","US-Mexico Border","January 13, 2017","2017","Jan","1","","1","2","","1","","Shot","Ranch outside of Laredo, Texas, USA ","Fundamentos","27.545808800000, -99.675293400000","Central America to US","http://bit.ly/2oZhnoG","Northern America","1"
"30688","US-Mexico Border","January 13, 2017","2017","Jan","1","","1","","","1","","Drowning","Rio Bravo, Puente Internacional Los Tomates, Matamoros, Tamaulipas, Mexico","Hoy Tamaulipas","25.843378700000, -97.584984500000","Central America to US","http://bit.ly/2jFdekL","Central America","1"
"30689","US-Mexico Border","January 13, 2017","2017","Jan","1","","1","","","1","","Drowning","Rio Bravo, Ejido El Guerreño, Reynosa, Tamaulipas, Mexico","La Tarde","26.052567600000, -98.366243400000","Central America to US","http://sumo.ly/ut2s","Central America","1"
"30690","North Africa","January 13, 2017","2017","Jan","1","","1","","","","","Starvation, Sexual abuse","Between Al Qadarif and Wad Madani, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.763051600000, 33.345710500000","","","Northern Africa","2"
"30691","North Africa","January 13, 2017","2017","Jan","3","","3","","","","","Starvation, Vehicle Accident","Near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.699594000000, 33.882407100000","","","Northern Africa","2"
"30692","North Africa","January 13, 2017","2017","Jan","4","","4","","","","","Starvation, Dehydration, Suffocation","In the Sahara desert, around Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.715939500000, 33.835907700000","","","Northern Africa","2"
"30693","North Africa","January 13, 2017","2017","Jan","2","","2","","","","","Vehicle Accident","Qena, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","26.327791800000, 32.720635300000","","","Northern Africa","2"
"30707","Mediterranean","January 13, 2017","2017","Jan","2","","2","193","","","","Suffocation","Unspecified location in the Central Mediterranean ","SOS Mediterranee","33.640686300000, 16.661223200000","Central Mediterranean","http://bit.ly/2jQJr8d, http://bit.ly/2iqPUdA","Uncategorized","4"
